tract,year1,tract_T,aa,his,nhw,asian,total,position,raceethnicity,loantype,longitude,latitude
11001002101,2011,T11001002101,2,1,1,0,4,38,aa,refi,-77.02739481188348,38.95603612109521
11001002101,2011,T11001002101,2,1,1,0,4,38,aa,refi,-77.02273154226896,38.957478617497244
11001002102,2011,T11001002102,3,0,1,0,4,39,aa,refi,-77.01511863121205,38.95335050499548
11001002102,2011,T11001002102,3,0,1,0,4,39,aa,refi,-77.01121833333917,38.95642628273304
11001002102,2011,T11001002102,3,0,1,0,4,39,aa,refi,-77.01297843873343,38.95837748543307
11001002201,2011,T11001002201,2,0,1,0,3,40,aa,refi,-77.02687930950087,38.950215799524265
11001002201,2011,T11001002201,2,0,1,0,3,40,aa,refi,-77.02367163720062,38.94844568350841
11001002202,2011,T11001002202,2,0,1,0,3,41,aa,refi,-77.01296528457115,38.9503836922181
11001002202,2011,T11001002202,2,0,1,0,3,41,aa,refi,-77.01260794898525,38.95058937255518
11001002301,2011,T11001002301,2,0,2,0,4,42,aa,refi,-77.01557995761169,38.945465375025485
11001002301,2011,T11001002301,2,0,2,0,4,42,aa,refi,-77.01603055241146,38.94133581946295
11001002302,2011,T11001002302,1,0,0,0,1,43,aa,refi,-77.00988137136231,38.94073040582644
11001002400,2011,T11001002400,2,0,2,0,4,44,aa,refi,-77.02295281940135,38.93959344686649
11001002400,2011,T11001002400,2,0,2,0,4,44,aa,refi,-77.02455649021472,38.93958478163712
11001002501,2011,T11001002501,1,1,2,0,4,45,aa,refi,-77.0318492973848,38.94784741265198
11001002502,2011,T11001002502,2,0,4,0,6,46,aa,refi,-77.0332846759186,38.94037393343852
11001002502,2011,T11001002502,2,0,4,0,6,46,aa,refi,-77.02616670553031,38.93873100742987
11001002600,2011,T11001002600,2,0,4,0,6,47,aa,refi,-77.04633662022249,38.94936375818445
11001002600,2011,T11001002600,2,0,4,0,6,47,aa,refi,-77.0373695910853,38.95551679575903
11001002702,2011,T11001002702,1,1,8,1,11,49,aa,refi,-77.04350162845982,38.92859704165597
11001002900,2011,T11001002900,1,0,4,0,5,52,aa,refi,-77.03030438157633,38.93584492238084
11001003e3,2011,T11001003000,1,0,2,1,4,53,aa,refi,-77.02838844122749,38.92968829849055
11001003100,2011,T11001003100,1,0,2,0,3,54,aa,refi,-77.02625621946386,38.933271270456444
11001003200,2011,T11001003200,3,1,3,1,8,55,aa,refi,-77.02109865264822,38.92799529071435
11001003200,2011,T11001003200,3,1,3,1,8,55,aa,refi,-77.02172901662703,38.92923084419127
11001003200,2011,T11001003200,3,1,3,1,8,55,aa,refi,-77.02105646871955,38.932348177027805
11001003301,2011,T11001003301,3,0,3,0,6,56,aa,refi,-77.01150152411272,38.92309927246033
11001003301,2011,T11001003301,3,0,3,0,6,56,aa,refi,-77.00964379373457,38.926293069968
11001003301,2011,T11001003301,3,0,3,0,6,56,aa,refi,-77.01087739751021,38.924228777705366
11001003302,2011,T11001003302,1,0,2,0,3,57,aa,refi,-77.0097840529283,38.913917224563505
11001003400,2011,T11001003400,2,0,2,0,4,58,aa,refi,-77.0159419533983,38.91647659903363
11001003400,2011,T11001003400,2,0,2,0,4,58,aa,refi,-77.0218522481717,38.926376263117746
11001003500,2011,T11001003500,1,0,2,0,3,59,aa,refi,-77.02379413168278,38.917424560414375
11001003700,2011,T11001003700,1,0,3,1,5,61,aa,refi,-77.03626089967186,38.92267867347943
11001004400,2011,T11001004400,3,1,15,2,21,70,aa,refi,-77.03176874869045,38.91462031711172
11001004400,2011,T11001004400,3,1,15,2,21,70,aa,refi,-77.02547283785925,38.91880511485149
11001004400,2011,T11001004400,3,1,15,2,21,70,aa,refi,-77.02844405151922,38.91816356587776
11001004600,2011,T11001004600,2,0,2,0,4,71,aa,refi,-77.01445599472963,38.909708599662565
11001004600,2011,T11001004600,2,0,2,0,4,71,aa,refi,-77.01719900540039,38.913555271196294
11001004700,2011,T11001004700,1,0,4,1,6,72,aa,refi,-77.01449536494042,38.90322272666385
11001004801,2011,T11001004801,1,0,2,0,3,73,aa,refi,-77.02138898766917,38.91170315794395
11001005e3,2011,T11001005000,2,1,13,1,17,77,aa,refi,-77.02916354876683,38.90742614277443
11001005e3,2011,T11001005000,2,1,13,1,17,77,aa,refi,-77.03036366871622,38.91055322330444
11001006001,2011,T11001006001,1,0,2,0,3,89,aa,refi,-77.01626692919177,38.88631677063728
11001006400,2011,T11001006400,1,0,0,0,1,90,aa,refi,-77.01245059212728,38.86495044735727
11001006100,2011,T11001006100,1,0,1,0,2,91,aa,refi,-77.02054132512731,38.87873752876363
11001006301,2011,T11001006301,1,0,3,0,4,95,aa,refi,-77.02327367569978,38.87643009555724
11001006700,2011,T11001006700,1,1,10,0,12,98,aa,refi,-76.9935171429683,38.88791585850945
11001006801,2011,T11001006801,1,0,2,0,3,101,aa,refi,-76.97792143497456,38.88703042931991
11001006802,2011,T11001006802,1,0,3,0,4,102,aa,refi,-76.97897652834882,38.88485016785643
11001006900,2011,T11001006900,1,0,6,0,7,104,aa,refi,-76.99241116908696,38.88364515726131
11001007100,2011,T11001007100,1,0,4,0,5,106,aa,refi,-76.98808409363411,38.875818985767076
11001007302,2011,T11001007302,1,0,0,0,1,109,aa,refi,-77.0054432532026,38.844205070871915
11001007304,2011,T11001007304,1,0,0,0,1,110,aa,refi,-76.98136771158173,38.84625261250166
11001007407,2011,T11001007407,1,0,0,0,1,115,aa,refi,-76.98529260430897,38.8549156967723
11001007409,2011,T11001007409,1,0,0,0,1,117,aa,refi,-76.97203134523275,38.84597910376423
11001007502,2011,T11001007502,1,0,0,0,1,118,aa,refi,-76.96739422262938,38.85258579461801
11001007601,2011,T11001007601,2,0,0,0,2,121,aa,refi,-76.97832404365474,38.871645767304415
11001007601,2011,T11001007601,2,0,0,0,2,121,aa,refi,-76.9817463239765,38.870791423327795
11001007603,2011,T11001007603,2,0,1,0,3,122,aa,refi,-76.96421804763264,38.85952967794651
11001007603,2011,T11001007603,2,0,1,0,3,122,aa,refi,-76.95293505932013,38.862879207793135
11001007604,2011,T11001007604,2,0,1,0,3,123,aa,refi,-76.9675137887885,38.86193066516322
11001007604,2011,T11001007604,2,0,1,0,3,123,aa,refi,-76.9633724460216,38.86206059696042
11001007605,2011,T11001007605,1,0,0,0,1,124,aa,refi,-76.97519441324465,38.86587653656516
11001007703,2011,T11001007703,1,0,0,0,1,125,aa,refi,-76.95201995824131,38.88799483194128
11001007707,2011,T11001007707,1,0,0,0,1,126,aa,refi,-76.93606490267526,38.8797056729394
11001007803,2011,T11001007803,1,0,0,0,1,129,aa,refi,-76.9393658848199,38.89294204016497
11001007804,2011,T11001007804,1,0,0,0,1,130,aa,refi,-76.93474927174948,38.89027191101516
11001007808,2011,T11001007808,1,0,0,0,1,132,aa,refi,-76.9217516923522,38.890131564669616
11001007809,2011,T11001007809,1,0,0,0,1,133,aa,refi,-76.93169054882537,38.90150736726587
11001008100,2011,T11001008100,1,0,9,0,10,134,aa,refi,-76.99088822312886,38.89644875911518
11001007901,2011,T11001007901,2,0,2,0,4,135,aa,refi,-76.97854088483754,38.89382122708467
11001007901,2011,T11001007901,2,0,2,0,4,135,aa,refi,-76.98309593765123,38.89934024604659
11001007903,2011,T11001007903,2,0,1,0,3,136,aa,refi,-76.97439066366456,38.895985938572636
11001007903,2011,T11001007903,2,0,1,0,3,136,aa,refi,-76.97654400264915,38.8954793597208
11001008001,2011,T11001008001,1,1,7,0,9,137,aa,refi,-76.98401444263384,38.8979111550878
11001008002,2011,T11001008002,1,0,7,0,8,138,aa,refi,-76.97979052717487,38.89002106807734
11001009e3,2011,T11001009000,2,0,0,0,2,139,aa,refi,-76.95259116453863,38.91944357846132
11001009e3,2011,T11001009000,2,0,0,0,2,139,aa,refi,-76.9573886724842,38.92914130353399
11001009101,2011,T11001009101,3,1,1,0,5,140,aa,refi,-76.97753767053516,38.91856370387993
11001009101,2011,T11001009101,3,1,1,0,5,140,aa,refi,-76.96462167911828,38.928374763951545
11001009101,2011,T11001009101,3,1,1,0,5,140,aa,refi,-76.9677154361098,38.91534453262972
11001008301,2011,T11001008301,1,0,5,0,6,142,aa,refi,-77.00032272367893,38.89478135909554
11001008302,2011,T11001008302,1,1,5,0,7,143,aa,refi,-76.99767725806531,38.894716160833404
11001008402,2011,T11001008402,1,0,5,0,6,144,aa,refi,-76.99482105432803,38.89753216132347
11001008410,2011,T11001008410,1,0,3,0,4,145,aa,refi,-76.99235268728464,38.90104291738673
11001008701,2011,T11001008701,1,0,2,0,3,147,aa,refi,-77.00740976822057,38.91232428387835
11001008702,2011,T11001008702,1,0,1,0,2,148,aa,refi,-77.00033258122603,38.91750392444472
11001008802,2011,T11001008802,2,0,1,0,3,149,aa,refi,-76.9864566243844,38.90476402031507
11001008802,2011,T11001008802,2,0,1,0,3,149,aa,refi,-76.9842377998829,38.904826221426546
11001008804,2011,T11001008804,1,0,0,0,1,151,aa,refi,-76.98184824491169,38.906452459060546
11001008903,2011,T11001008903,1,0,0,0,1,152,aa,refi,-76.97541353878721,38.90479438828993
11001009801,2011,T11001009801,1,0,0,0,1,155,aa,refi,-77.00186557930283,38.832792530830794
11001009201,2011,T11001009201,1,0,0,0,1,156,aa,refi,-77.00094528953838,38.92864486488404
11001009102,2011,T11001009102,1,0,0,0,1,157,aa,refi,-76.98585481979852,38.92051533420483
11001009203,2011,T11001009203,2,0,1,0,3,159,aa,refi,-77.00297162933379,38.91972083829392
11001009203,2011,T11001009203,2,0,1,0,3,159,aa,refi,-77.00698264940533,38.92536386973238
11001009400,2011,T11001009400,3,0,2,0,5,160,aa,refi,-76.97350826443407,38.933758200519286
11001009400,2011,T11001009400,3,0,2,0,5,160,aa,refi,-76.97437198544782,38.937971386566936
11001009400,2011,T11001009400,3,0,2,0,5,160,aa,refi,-76.96718174304783,38.935126532428036
11001009301,2011,T11001009301,2,0,3,0,5,161,aa,refi,-76.98997322445489,38.929637258635196
11001009301,2011,T11001009301,2,0,3,0,5,161,aa,refi,-76.9910240403066,38.93234258924355
11001009302,2011,T11001009302,1,0,0,0,1,162,aa,refi,-76.99351705763974,38.92603917548723
11001009501,2011,T11001009501,1,0,0,0,1,163,aa,refi,-77.00533668504572,38.93820904146517
11001009503,2011,T11001009503,3,0,1,0,4,164,aa,refi,-76.98479177645578,38.95181326163958
11001009503,2011,T11001009503,3,0,1,0,4,164,aa,refi,-76.98573621032341,38.94346220938774
11001009503,2011,T11001009503,3,0,1,0,4,164,aa,refi,-76.98777679678086,38.94950828086073
11001009505,2011,T11001009505,3,0,0,0,3,165,aa,refi,-77.00516642525696,38.96447154861012
11001009505,2011,T11001009505,3,0,0,0,3,165,aa,refi,-77.0069304919449,38.955749615709784
11001009505,2011,T11001009505,3,0,0,0,3,165,aa,refi,-77.00711737563367,38.962261068401254
11001009507,2011,T11001009507,2,0,0,0,2,166,aa,refi,-76.99476586832657,38.95908329244935
11001009507,2011,T11001009507,2,0,0,0,2,166,aa,refi,-76.99754502773617,38.957916027704734
11001009508,2011,T11001009508,1,0,0,0,1,167,aa,refi,-77.00247105552435,38.95354351156436
11001009509,2011,T11001009509,3,0,1,0,4,168,aa,refi,-76.99346424672584,38.94892853807832
11001009509,2011,T11001009509,3,0,1,0,4,168,aa,refi,-76.99207103549763,38.95209107158842
11001009509,2011,T11001009509,3,0,1,0,4,168,aa,refi,-76.99240218690495,38.94804258863836
11001009601,2011,T11001009601,1,0,0,0,1,169,aa,refi,-76.94274761830624,38.91221627592696
11001009603,2011,T11001009603,1,0,0,0,1,171,aa,refi,-76.93963243056722,38.89077740381777
11001009604,2011,T11001009604,2,0,0,0,2,172,aa,refi,-76.9603876804895,38.89519675773741
11001009604,2011,T11001009604,2,0,0,0,2,172,aa,refi,-76.96143392276352,38.890872598312406
11001009700,2011,T11001009700,1,0,0,0,1,173,aa,refi,-76.98899308978598,38.8341993779161
11001009804,2011,T11001009804,1,0,0,0,1,175,aa,refi,-76.99844026285024,38.83812534712282
11001009806,2011,T11001009806,1,0,0,0,1,176,aa,refi,-77.00132832520136,38.82474738714473
11001009807,2011,T11001009807,1,0,0,0,1,177,aa,refi,-77.0116532200152,38.825219317056764
11001009901,2011,T11001009901,3,0,0,0,3,181,aa,refi,-76.95114681920009,38.87212937596028
11001009901,2011,T11001009901,3,0,0,0,3,181,aa,refi,-76.96117853962487,38.87719950101764
11001009901,2011,T11001009901,3,0,0,0,3,181,aa,refi,-76.95721677062603,38.8733728052454
11001009902,2011,T11001009902,2,0,0,0,2,182,aa,refi,-76.94477678466434,38.87250577744134
11001009902,2011,T11001009902,2,0,0,0,2,182,aa,refi,-76.94518068968456,38.870974536957974
11001009905,2011,T11001009905,1,0,0,0,1,185,aa,refi,-76.92882017831712,38.88205498820766
11001009907,2011,T11001009907,1,0,0,0,1,187,aa,refi,-76.93748692952275,38.88409545658182
11001005500,2011,T11001005500,1,1,10,1,13,188,aa,refi,-77.04773071398806,38.9055885702215
11001008500,2011,T11001008500,2,0,4,1,7,2,asian,refi,-77.00274319153593,38.90048479435247
11001000600,2011,T11001000600,0,0,13,1,14,12,asian,refi,-77.06335268333213,38.940331527366915
11001000701,2011,T11001000701,0,0,7,1,8,13,asian,refi,-77.07700675269871,38.931043271255206
11001005201,2011,T11001005201,0,1,12,2,15,14,asian,refi,-77.033717486235,38.91407781648883
11001005201,2011,T11001005201,0,1,12,2,15,14,asian,refi,-77.03600775508248,38.90906618519478
11001000801,2011,T11001000801,0,1,16,1,18,15,asian,refi,-77.09637829506744,38.920901977311786
11001001001,2011,T11001001001,1,1,24,1,27,19,asian,refi,-77.08490093529909,38.949213568313695
11001001100,2011,T11001001100,0,1,17,1,19,21,asian,refi,-77.0799526986714,38.951643375025405
11001001302,2011,T11001001302,0,0,8,1,9,24,asian,refi,-77.05179571927735,38.94815827022839
11001001500,2011,T11001001500,2,0,20,1,23,27,asian,refi,-77.05445715316927,38.98400563590489
11001002702,2011,T11001002702,1,1,8,1,11,49,asian,refi,-77.0488008962512,38.932536486673705
11001003e3,2011,T11001003000,1,0,2,1,4,53,asian,refi,-77.02744687669399,38.92674796564992
11001003200,2011,T11001003200,3,1,3,1,8,55,asian,refi,-77.01993984905765,38.93253635011338
11001003600,2011,T11001003600,0,0,4,1,5,60,asian,refi,-77.03034756251313,38.92603927687657
11001003700,2011,T11001003700,1,0,3,1,5,61,asian,refi,-77.03330228909479,38.92505269037369
11001003900,2011,T11001003900,0,0,4,1,5,63,asian,refi,-77.04549699484237,38.92524816785818
11001004400,2011,T11001004400,3,1,15,2,21,70,asian,refi,-77.0281884352987,38.91680181994937
11001004400,2011,T11001004400,3,1,15,2,21,70,asian,refi,-77.03141694978036,38.91482923880413
11001004700,2011,T11001004700,1,0,4,1,6,72,asian,refi,-77.01417534333727,38.90091388173878
11001005e3,2011,T11001005000,2,1,13,1,17,77,asian,refi,-77.02928520473935,38.90962503835533
11001005301,2011,T11001005301,0,0,10,1,11,80,asian,refi,-77.03893978933088,38.911616126204734
11001005800,2011,T11001005800,0,0,6,1,7,87,asian,refi,-77.02158285601216,38.89975545111794
11001005900,2011,T11001005900,0,0,2,1,3,88,asian,refi,-77.01653388190108,38.89226783034546
11001000300,2011,T11001000300,0,1,13,1,15,93,asian,refi,-77.0713161872695,38.91531481876502
11001007200,2011,T11001007200,0,0,3,1,4,107,asian,refi,-77.00811434607861,38.87021521878794
11001005500,2011,T11001005500,1,1,10,1,13,188,asian,refi,-77.0522402108237,38.90716485725262
11001005201,2011,T11001005201,0,1,12,2,15,14,his,refi,-77.03264594656679,38.910518252141394
11001000801,2011,T11001000801,0,1,16,1,18,15,his,refi,-77.08703181762357,38.921563395083375
11001000901,2011,T11001000901,0,1,14,0,15,17,his,refi,-77.09407954102666,38.94257238619284
11001001001,2011,T11001001001,1,1,24,1,27,19,his,refi,-77.09846518155881,38.95066525633904
11001001100,2011,T11001001100,0,1,17,1,19,21,his,refi,-77.07626877215277,38.95389988621258
11001001200,2011,T11001001200,0,1,14,0,15,22,his,refi,-77.0684552109467,38.94684324169373
11001001401,2011,T11001001401,0,1,11,0,12,25,his,refi,-77.06362597476456,38.964418334476086
11001001402,2011,T11001001402,1,1,8,0,10,26,his,refi,-77.06828489312008,38.956860552245224
11001002101,2011,T11001002101,2,1,1,0,4,38,his,refi,-77.02029621160916,38.95605534278145
11001002501,2011,T11001002501,1,1,2,0,4,45,his,refi,-77.0324573751118,38.94290199445018
11001002702,2011,T11001002702,1,1,8,1,11,49,his,refi,-77.03724378380905,38.9317199435107
11001003200,2011,T11001003200,3,1,3,1,8,55,his,refi,-77.02124902977695,38.931635431984944
11001004201,2011,T11001004201,0,1,6,0,7,67,his,refi,-77.03975159418293,38.91526832527999
11001004400,2011,T11001004400,3,1,15,2,21,70,his,refi,-77.02923499683745,38.91818794604156
11001004902,2011,T11001004902,0,1,3,0,4,76,his,refi,-77.02485472459784,38.9040450497177
11001005e3,2011,T11001005000,2,1,13,1,17,77,his,refi,-77.02749469258382,38.90868148931386
11001000300,2011,T11001000300,0,1,13,1,15,93,his,refi,-77.0759463907707,38.9185966235275
11001006700,2011,T11001006700,1,1,10,0,12,98,his,refi,-76.99351123380677,38.88861049562437
11001008001,2011,T11001008001,1,1,7,0,9,137,his,refi,-76.98843701215256,38.89545503649325
11001009101,2011,T11001009101,3,1,1,0,5,140,his,refi,-76.96658180315748,38.932150770412264
11001008302,2011,T11001008302,1,1,5,0,7,143,his,refi,-76.99503644812486,38.897260955184656
11001005500,2011,T11001005500,1,1,10,1,13,188,his,refi,-77.04880096037851,38.90515102348321
11001008500,2011,T11001008500,2,0,4,1,7,2,nhw,refi,-77.00338263985337,38.901984103271765
11001008500,2011,T11001008500,2,0,4,1,7,2,nhw,refi,-76.99708713589136,38.90478335845808
11001008500,2011,T11001008500,2,0,4,1,7,2,nhw,refi,-77.0023313749761,38.906265764922296
11001008500,2011,T11001008500,2,0,4,1,7,2,nhw,refi,-76.99876741767247,38.90479101119899
11001000702,2011,T11001000702,0,0,3,0,3,3,nhw,refi,-77.0807400867026,38.923653218665976
11001000702,2011,T11001000702,0,0,3,0,3,3,nhw,refi,-77.08170433106359,38.92190005554557
11001000702,2011,T11001000702,0,0,3,0,3,3,nhw,refi,-77.07707482382341,38.923381242385204
11001009504,2011,T11001009504,1,0,1,0,2,4,nhw,refi,-76.99008716679397,38.939225466762984
11001000100,2011,T11001000100,0,0,12,0,12,6,nhw,refi,-77.06008390494304,38.89921258061054
11001000100,2011,T11001000100,0,0,12,0,12,6,nhw,refi,-77.05650795400304,38.90893921888554
11001000100,2011,T11001000100,0,0,12,0,12,6,nhw,refi,-77.06405698022283,38.899027470024826
11001000100,2011,T11001000100,0,0,12,0,12,6,nhw,refi,-77.05814557312766,38.90969474035395
11001000100,2011,T11001000100,0,0,12,0,12,6,nhw,refi,-77.05790424779259,38.90799415960481
11001000100,2011,T11001000100,0,0,12,0,12,6,nhw,refi,-77.06435369741986,38.91613094545624
11001000100,2011,T11001000100,0,0,12,0,12,6,nhw,refi,-77.05709122234815,38.913043066834675
11001000100,2011,T11001000100,0,0,12,0,12,6,nhw,refi,-77.05737442319965,38.89565607811707
11001000100,2011,T11001000100,0,0,12,0,12,6,nhw,refi,-77.05635221817356,38.91076653462067
11001000100,2011,T11001000100,0,0,12,0,12,6,nhw,refi,-77.06402199535526,38.90104822629569
11001000100,2011,T11001000100,0,0,12,0,12,6,nhw,refi,-77.0548366905677,38.91007617687486
11001000100,2011,T11001000100,0,0,12,0,12,6,nhw,refi,-77.05621839949676,38.90622744939387
11001000202,2011,T11001000202,0,0,10,0,10,8,nhw,refi,-77.07224499364415,38.90228830030402
11001000202,2011,T11001000202,0,0,10,0,10,8,nhw,refi,-77.07443597864166,38.901481489070356
11001000202,2011,T11001000202,0,0,10,0,10,8,nhw,refi,-77.07916189259461,38.90344742567164
